collectionDate,dataType,compressed,uncompressed
2016-12-08,http,11956166366,38884805295
2016-12-08,irc,19224,77606
2016-12-08,kerberos,114980,578185
2016-12-08,loaded_scripts,17554,158152
2016-12-08,modbus,1331073,15911310
2016-12-08,mysql,36001,252408
2016-12-08,notice,2785302,19618962
2016-12-08,packet_filter,1317,1712
2016-12-08,pe,823016,3207355
2016-12-08,radius,319120,1895018
2016-12-08,rdp,13831,27825
2016-12-08,reporter,13074,62190
2016-12-08,sip,123235932,800071913
2016-12-08,smtp,14640925,74854302
2016-12-08,snmp,9128973,33603923
2016-12-08,socks,31359,116027
2016-12-08,software,122409357,1435800758
2016-12-08,ssh,51875807,296623261
2016-12-08,ssl,5165702891,21594631610
2016-12-08,syslog,54916033,586035058
2016-12-08,traceroute,307230,1639271
2016-12-08,tunnel,1814546,8794923
2016-12-08,weird,601956581,2279262485
2016-12-08,x509,6706994729,50698836590
2016-12-09,communication,6220391,34189352
2016-12-09,conn,15956023068,46160515421
2016-12-09,dhcp,119411,498129
2016-12-09,dnp3,31405,258137
2016-12-09,dns,3368596498,55088736377
2016-12-09,dpd,8650220,35733776
2016-12-09,files,11027992988,38566032361
2016-12-09,ftp,22079156,164645470
2016-12-09,http,11096062564,36490295579
2016-12-09,irc,14321,48947
2016-12-09,kerberos,108445,537854
2016-12-09,loaded_scripts,17543,158152
2016-12-09,modbus,756918,7559560
2016-12-09,mysql,40655,296714
2016-12-09,notice,2716431,19052730
2016-12-09,packet_filter,1312,1712
2016-12-09,pe,359512,2316408
2016-12-09,radius,293353,1724198
2016-12-09,rdp,13167,28397
2016-12-09,reporter,12729,58595
2016-12-09,sip,150747562,970578649
2016-12-09,smtp,12048890,68953567
2016-12-09,snmp,10810128,41822821
2016-12-09,socks,3065,5307
2016-12-09,software,107845398,1234317467
2016-12-09,ssh,132874462,747199666
2016-12-09,ssl,4705907263,19692935626
2016-12-09,syslog,56567169,573800784
2016-12-09,traceroute,334355,1769467
2016-12-09,tunnel,2216217,10734321
2016-12-09,weird,533267421,2013492259
2016-12-09,x509,6154491549,46259407853
2016-12-10,communication,6069181,34023408
2016-12-10,conn,12788687191,38865798626
2016-12-10,dhcp,59554,233537
2016-12-10,dnp3,31868,259000
2016-12-10,dns,2070016176,19486524112
2016-12-10,dpd,5986099,23980604
2016-12-10,files,6088995751,20725817724
2016-12-10,ftp,19884792,140399528
2016-12-10,http,5836343202,20042308953
2016-12-10,irc,13154,47471
2016-12-10,kerberos,49987,203482
2016-12-10,loaded_scripts,17546,158152
2016-12-10,modbus,1516078,18768599
2016-12-10,mysql,13976,43567
2016-12-10,notice,2322634,16372372
2016-12-10,packet_filter,1312,1712
2016-12-10,pe,216078,1414142
2016-12-10,radius,152182,730654
2016-12-10,rdp,9437,17544
2016-12-10,reporter,12666,60706
2016-12-10,sip,122044414,811044255
2016-12-10,smtp,6135997,36311012
2016-12-10,snmp,10223602,39900003
2016-12-10,socks,326,518
2016-12-10,software,45577661,500165076
2016-12-10,ssh,32133570,173774271
2016-12-10,ssl,2261653116,9713768682
2016-12-10,syslog,58731303,600004197
2016-12-10,traceroute,255474,1293531
2016-12-10,tunnel,1046746,5071657
2016-12-10,weird,245072608,915794917
2016-12-10,x509,3042691863,22824257812
2016-12-11,communication,6083653,34021458
2016-12-11,conn,13142076312,39796697722
2016-12-11,dhcp,54448,215959
2016-12-11,dnp3,30730,261393
2016-12-11,dns,1963832243,13245403529
2016-12-11,dpd,6887933,27617741
2016-12-11,files,6318683477,21480656954
2016-12-11,ftp,20594859,132411686
2016-12-11,http,6242106547,21562955841
2016-12-11,irc,9223,30110
2016-12-11,kerberos,62350,270823
2016-12-11,loaded_scripts,17549,158152
2016-12-11,modbus,1517513,18789121
2016-12-11,mysql,10216,28309
2016-12-11,notice,2295366,16206942
2016-12-11,packet_filter,1314,1712
2016-12-11,pe,210054,1384533
2016-12-11,radius,155621,779146
2016-12-11,rdp,8229,15080
2016-12-11,reporter,12140,64992
2016-12-11,sip,99359935,629611839
2016-12-11,smtp,5178762,29933413
2016-12-11,snmp,10821202,41069881
2016-12-11,socks,1046,1688
2016-12-11,software,48670199,547797575
2016-12-11,ssh,58129580,294864675
2016-12-11,ssl,2324161381,9984812464
2016-12-11,syslog,56644933,573080197
2016-12-11,traceroute,263275,1337741
2016-12-11,tunnel,1422084,6910306
2016-12-11,weird,295788363,1144382974
2016-12-11,x509,3097274720,23238386032
2016-12-12,communication,6162707,34097095
2016-12-12,conn,15459987519,45161158587
2016-12-12,dhcp,103942,425618
2016-12-12,dnp3,30497,260588
2016-12-12,dns,2490473694,15466371159
2016-12-12,dpd,9251478,38157731
2016-12-12,files,10714746509,37163024382
2016-12-12,ftp,20080277,133044324
2016-12-12,http,10642151977,35045079540
2016-12-12,irc,8848,25047
2016-12-12,kerberos,122169,621833
2016-12-12,loaded_scripts,17537,158152
2016-12-12,modbus,1517900,18723275
2016-12-12,mysql,38674,221896
2016-12-12,notice,2609497,18393181
2016-12-12,packet_filter,1300,1712
2016-12-12,pe,220915,1214187
2016-12-12,radius,254282,1469543
2016-12-12,rdp,14459,31994
2016-12-12,reporter,12559,61248
2016-12-12,sip,115392832,747212325
2016-12-12,smtp,13029255,71894897
2016-12-12,snmp,11533561,41209366
2016-12-12,socks,3413,7483
2016-12-12,software,91187052,1026679248
2016-12-12,ssh,79411804,444050583
2016-12-12,ssl,4351955701,18395430922
2016-12-12,syslog,57724245,579342083
2016-12-12,traceroute,307882,1604506
2016-12-12,tunnel,1724969,8381107
2016-12-12,weird,471875838,1794852237
2016-12-12,x509,5690256963,43011884684
2016-12-13,communication,6213809,34174847
2016-12-13,conn,16056280007,46909307453
2016-12-13,dhcp,104221,416337
2016-12-13,dnp3,28567,245421
2016-12-13,dns,2619860356,18405932327
2016-12-13,dpd,9040925,37299337
2016-12-13,files,10096897847,35013910795
2016-12-13,ftp,15122092,101873911
2016-12-13,http,10348315714,34429419646
2016-12-13,irc,14098,52415
2016-12-13,kerberos,118944,595974
2016-12-13,loaded_scripts,17550,158152
2016-12-13,modbus,1497805,18457078
2016-12-13,mysql,6679,17872
2016-12-13,notice,2761183,19071900
2016-12-13,packet_filter,1315,1712
2016-12-13,pe,310090,1882627
2016-12-13,radius,233305,1280400
2016-12-13,rdp,13930,27884
2016-12-13,reporter,16075,96962
2016-12-13,sip,215360382,1415551657
2016-12-13,smtp,10429422,55004804
2016-12-13,snmp,11225060,40077347
2016-12-13,socks,362466,1588440
2016-12-13,software,86681065,940077874
2016-12-13,ssh,23335817,152305506
2016-12-13,ssl,4126399092,17447499013
2016-12-13,syslog,44623649,480099341
2016-12-13,traceroute,291313,1460141
2016-12-13,tunnel,8714392,35879843
2016-12-13,weird,434343021,1655963712
2016-12-13,x509,5354156801,40430371924
2016-12-14,communication,6194002,34221322
2016-12-14,conn,18251333629,53803258296
2016-12-14,dhcp,122166,498087
2016-12-14,dnp3,28969,249695
2016-12-14,dns,2960674279,18864451112
2016-12-14,dpd,10096504,41681596
2016-12-14,files,10053023167,34857573725
2016-12-14,ftp,17047061,111336378
2016-12-14,http,10164400887,33066655989
2016-12-14,irc,12352,43049
2016-12-14,kerberos,131316,669586
2016-12-14,loaded_scripts,17553,158152
2016-12-14,modbus,1335088,16032850
2016-12-14,mysql,5021,12672
2016-12-14,notice,2698394,18609184
2016-12-14,packet_filter,1316,1712
2016-12-14,pe,1057281,4374601
2016-12-14,radius,250480,1386887
2016-12-14,rdp,13326,28349
2016-12-14,reporter,12238,58119
2016-12-14,sip,93514400,606395920
2016-12-14,smtp,11189726,58905192
2016-12-14,snmp,6752600,26066013
2016-12-14,socks,85339,333160
2016-12-14,software,84176910,928151815
2016-12-14,ssh,35074904,213701280
2016-12-14,ssl,4120496175,17520636056
2016-12-14,syslog,44415219,481703450
2016-12-14,traceroute,297841,1505413
2016-12-14,tunnel,9532683,40132485
2016-12-14,weird,454562351,1737698516
2016-12-14,x509,5430085360,40749463534
2016-12-15,communication,6183563,34315424
2016-12-15,conn,16519817892,48605513744
2016-12-15,dhcp,113783,466227
2016-12-15,dnp3,30669,270768
2016-12-15,dns,2402756138,15165504854
2016-12-15,dpd,9936654,41068256
2016-12-15,files,9527627323,33181819793
2016-12-15,ftp,16908380,113019149
2016-12-15,http,9391212345,30881820333
2016-12-15,irc,11115,32249
2016-12-15,kerberos,136200,699362
2016-12-15,loaded_scripts,17547,158152
2016-12-15,modbus,1195454,13971487
2016-12-15,mysql,15645,56190
2016-12-15,notice,2550346,17755476
2016-12-15,packet_filter,1316,1712
2016-12-15,pe,332980,1895405
2016-12-15,radius,244693,1381881
2016-12-15,rdp,14228,29367
2016-12-15,reporter,15766,107219
2016-12-15,sip,162989439,1050648059
2016-12-15,smtp,10970922,57685384
2016-12-15,snmp,9133825,34465568
2016-12-15,socks,71355,273571
2016-12-15,software,85290065,953154258
2016-12-15,ssh,79762347,444823677
2016-12-15,ssl,3940454501,16742084426
2016-12-15,syslog,43226626,467662269
2016-12-15,traceroute,298965,1503553
2016-12-15,tunnel,1513505,7343211
2016-12-15,weird,501651883,1865816100
2016-12-15,x509,5156078436,38944429100
2016-12-16,communication,6132455,34116048
2016-12-16,conn,15276661881,45273075504
2016-12-16,dhcp,91303,364711
2016-12-16,dnp3,29563,264064
2016-12-16,dns,1964840930,11931095170
2016-12-16,dpd,10128115,41492846
2016-12-16,files,8853153089,30893067360
2016-12-16,ftp,15634001,101499118
2016-12-16,http,8756268337,28983380714
2016-12-16,irc,13900,44623
2016-12-16,kerberos,109002,539640
2016-12-16,loaded_scripts,17543,158152
2016-12-16,modbus,1515119,18722923
2016-12-16,mysql,10836,67515
2016-12-16,notice,2456665,17275643
2016-12-16,packet_filter,1308,1712
2016-12-16,pe,653123,3210009
2016-12-16,radius,221985,1193470
2016-12-16,rdp,11576,23182
2016-12-16,reporter,14258,65936
2016-12-16,sip,184557447,1184289457
2016-12-16,smtp,11452417,63751163
2016-12-16,snmp,7987729,28665890
2016-12-16,socks,4204,7009
2016-12-16,software,76343395,837951994
2016-12-16,ssh,101675049,511993466
2016-12-16,ssl,3598802362,15338611525
2016-12-16,syslog,43063994,468055343
2016-12-16,traceroute,312647,1596165
2016-12-16,tunnel,1558393,7668726
2016-12-16,weird,304295127,1148098840
2016-12-16,x509,4738283402,36010689221
2016-12-17,communication,6044504,34050395
2016-12-17,conn,12691422613,38245501595
2016-12-17,dhcp,47793,179328
2016-12-17,dnp3,30490,274392
2016-12-17,dns,1624685043,9320951162
2016-12-17,dpd,7359677,29814555
2016-12-17,files,5478474818,18827544504
2016-12-17,ftp,18057044,116197093
2016-12-17,http,5269682007,17931795905
2016-12-17,irc,15367,54399
2016-12-17,kerberos,60815,264636
2016-12-17,loaded_scripts,17551,158152
2016-12-17,modbus,1491813,18475001
2016-12-17,mysql,1562,3068
2016-12-17,notice,2111914,14931498
2016-12-17,packet_filter,1317,1712
2016-12-17,pe,187160,1159035
2016-12-17,radius,142883,656872
2016-12-17,rdp,10209,18886
2016-12-17,reporter,14077,65406
2016-12-17,sip,123003551,781422297
2016-12-17,smtp,5483494,30243321
2016-12-17,snmp,13410471,52725995
2016-12-17,socks,19044,80602
2016-12-17,software,40794160,422238440
2016-12-17,ssh,33078192,211876050
2016-12-17,ssl,2060663449,8971155602
2016-12-17,syslog,43284760,470707662
2016-12-17,traceroute,241286,1208891
2016-12-17,tunnel,982579,4788102
2016-12-17,weird,155463948,592686029
2016-12-17,x509,2742221888,20814262223
2016-12-18,communication,6009486,34028661
2016-12-18,conn,12238510847,36885830530
2016-12-18,dhcp,49909,193854
2016-12-18,dnp3,30521,276391
2016-12-18,dns,1615538771,9581080194
2016-12-18,dpd,7194584,29091843
2016-12-18,files,5157179939,17540985494
2016-12-18,ftp,16850492,108379927
2016-12-18,http,5062333491,17381949103
2016-12-18,irc,12412,34264
2016-12-18,kerberos,83257,437144
2016-12-18,loaded_scripts,17547,158152
2016-12-18,modbus,1515546,18771733
2016-12-18,mysql,3753,8673
2016-12-18,notice,2027205,14225628
2016-12-18,packet_filter,1316,1712
2016-12-18,pe,187333,1222448
2016-12-18,radius,118490,527926
2016-12-18,rdp,6858,12792
2016-12-18,reporter,14504,67588
2016-12-18,sip,98180585,632272956
2016-12-18,smtp,4842827,26943377
2016-12-18,snmp,8122685,28946688
2016-12-18,socks,2485,4095
2016-12-18,software,39438918,414894718
2016-12-18,ssh,111174776,613677607
2016-12-18,ssl,1893080983,8256082194
2016-12-18,syslog,44278813,485652889
2016-12-18,traceroute,252765,1267764
2016-12-18,tunnel,791880,3774598
2016-12-18,weird,139235789,546675168
2016-12-18,x509,2507027351,19021461009
2016-12-19,communication,6150968,34255012
2016-12-19,conn,15282104043,45995542619
2016-12-19,dhcp,85852,342565
2016-12-19,dnp3,29887,263169
2016-12-19,dns,2035661704,13651733227
2016-12-19,dpd,9392216,39177894
2016-12-19,files,9252510871,31964017389
2016-12-19,ftp,14963318,96550995
2016-12-19,http,9654700336,31961704441
2016-12-19,irc,10034,27352
2016-12-19,kerberos,113092,558672
2016-12-19,loaded_scripts,17550,158152
2016-12-19,modbus,1499672,18572700
2016-12-19,mysql,415776,3805018
2016-12-19,notice,2399906,16798681
2016-12-19,packet_filter,1316,1712
2016-12-19,pe,251846,1378879
2016-12-19,radius,212744,1144616
2016-12-19,rdp,13401,27889
2016-12-19,reporter,356196,8637112
2016-12-19,sip,124878446,811557737
2016-12-19,smtp,10724414,61666344
2016-12-19,snmp,13731362,52422046
2016-12-19,socks,4189,10869
2016-12-19,software,80978230,922662916
2016-12-19,ssh,86361374,455718477
2016-12-19,ssl,3660236149,15621658130
2016-12-19,syslog,45394795,492386466
2016-12-19,traceroute,271132,1328313
2016-12-19,tunnel,1331928,6443304
2016-12-19,weird,320901292,1199227913
2016-12-19,x509,4784473291,36239756579
2016-12-20,communication,6118311,34207333
2016-12-20,conn,14724672810,43531390779
2016-12-20,dhcp,92028,365962
2016-12-20,dnp3,30864,276460
2016-12-20,dns,1948320966,9884281110
2016-12-20,dpd,12284808,50316922
2016-12-20,files,8690951679,30042852281
2016-12-20,ftp,13289058,87594222
2016-12-20,http,8920361796,30236718675
2016-12-20,irc,7523,17879
2016-12-20,kerberos,117151,582044
2016-12-20,loaded_scripts,17544,158152
2016-12-20,modbus,1519642,18768605
2016-12-20,mysql,42854,354551
2016-12-20,notice,2523349,17657482
2016-12-20,packet_filter,1312,1712
2016-12-20,pe,228294,1237611
2016-12-20,radius,186310,994329
2016-12-20,rdp,11037,20875
2016-12-20,reporter,14571,66965
2016-12-20,sip,128359004,836697249
2016-12-20,smtp,10065307,53817701
2016-12-20,snmp,10916346,38810086
2016-12-20,socks,621298,2553580
2016-12-20,software,67046092,732010990
2016-12-20,ssh,17566711,132532024
2016-12-20,ssl,3385157899,14523918648
2016-12-20,syslog,45283838,488868553
2016-12-20,traceroute,278601,1399489
2016-12-20,tunnel,1102630,5312781
2016-12-20,weird,330466066,1238841684
2016-12-20,x509,4446333262,33507242908
2016-12-21,communication,6105776,34206427
2016-12-21,conn,14694725597,43808005840
2016-12-21,dhcp,84967,331211
2016-12-21,dnp3,31113,253835
2016-12-21,dns,1881988013,8807863461
2016-12-21,dpd,10189442,41825012
2016-12-21,files,7979624818,27826195154
2016-12-21,ftp,5696649,37468113
2016-12-21,http,8217676502,28562905385
2016-12-21,irc,9710,25264
2016-12-21,kerberos,102022,495051
2016-12-21,loaded_scripts,17551,158152
2016-12-21,modbus,1518064,18783105
2016-12-21,mysql,9292,40062
2016-12-21,notice,2316658,15941662
2016-12-21,packet_filter,1314,1712
2016-12-21,pe,304932,2129594
2016-12-21,radius,187981,1001783
2016-12-21,rdp,12929,25707
2016-12-21,reporter,14420,69492
2016-12-21,sip,123993895,798778828
2016-12-21,smtp,11216476,62999120
2016-12-21,snmp,7202669,27619040
2016-12-21,socks,295487,1231370
2016-12-21,software,55751604,607365773
2016-12-21,ssh,68768730,352498106
2016-12-21,ssl,3052263797,13192423069
2016-12-21,syslog,44971195,491076197
2016-12-21,traceroute,285657,1432164
2016-12-21,tunnel,898526,4330570
2016-12-21,weird,275628000,1042095787
2016-12-21,x509,3995390418,30268044655
2016-12-22,communication,6039469,34166075
2016-12-22,conn,13483023162,40556272074
2016-12-22,dhcp,79715,316882
2016-12-22,dnp3,29929,258612
2016-12-22,dns,1757643587,8392502712
2016-12-22,dpd,9115485,38029627
2016-12-22,files,6509737138,22729498965
2016-12-22,ftp,3030067,21252210
2016-12-22,http,6591520900,23224508022
2016-12-22,irc,6414,13887
2016-12-22,kerberos,113682,575283
2016-12-22,loaded_scripts,17550,158152
2016-12-22,modbus,1516356,18781985
2016-12-22,mysql,15937,64767
2016-12-22,notice,2050642,14249424
2016-12-22,packet_filter,1314,1712
2016-12-22,pe,150678,779391
2016-12-22,radius,152942,770309
2016-12-22,rdp,11028,21421
2016-12-22,reporter,11312,56362
2016-12-22,sip,141540543,913537484
2016-12-22,smtp,9299875,52260853
2016-12-22,snmp,7701772,27701455
2016-12-22,socks,48661,201224
2016-12-22,software,41239336,435893218
2016-12-22,ssh,71116306,366433471
2016-12-22,ssl,2471487390,10754267034
2016-12-22,syslog,42853280,467741622
2016-12-22,traceroute,291946,1453120
2016-12-22,tunnel,703697,3404127
2016-12-22,weird,303638298,1152572750
2016-12-22,x509,3190538754,24463461618
2016-12-23,communication,5889241,34108838
2016-12-23,conn,10783008531,32883917195
2016-12-23,dhcp,60122,229108
2016-12-23,dnp3,30838,274852
2016-12-23,dns,1437029567,7258204812
2016-12-23,dpd,6926015,28544642
2016-12-23,files,3390386977,11827531247
2016-12-23,ftp,2120482,14491267
2016-12-23,http,3362465391,12544381548
2016-12-23,irc,2787,8687
2016-12-23,kerberos,113805,659596
2016-12-23,loaded_scripts,17543,158152
2016-12-23,modbus,1517479,18797566
2016-12-23,mysql,6850,53548
2016-12-23,notice,1528108,10516517
2016-12-23,packet_filter,1314,1712
2016-12-23,pe,240209,1793498
2016-12-23,radius,105052,501234
2016-12-23,rdp,10304,19297
2016-12-23,reporter,10858,57631
2016-12-23,sip,124289018,799583833
2016-12-23,smtp,7386837,41064029
2016-12-23,snmp,8218944,29509805
2016-12-23,socks,10585,43792
2016-12-23,software,16201833,150859126
2016-12-23,ssh,48337272,286682957
2016-12-23,ssl,1181260804,5214132118
2016-12-23,syslog,41156036,454074359
2016-12-23,traceroute,226133,1073300
2016-12-23,tunnel,477262,2284241
2016-12-23,weird,133491094,540319789
2016-12-23,x509,1455783914,11707832844
2016-12-24,communication,5858794,34141094
2016-12-24,conn,9274008039,28686464615
2016-12-24,dhcp,37560,136356
2016-12-24,dnp3,30102,266717
2016-12-24,dns,1093609038,5899641772
2016-12-24,dpd,6551607,27582382
2016-12-24,files,1829572019,6530452076
2016-12-24,ftp,2588572,18029738
2016-12-24,http,1555991927,6090340051
2016-12-24,irc,359,732
2016-12-24,kerberos,39446,152514
2016-12-24,loaded_scripts,17544,158152
2016-12-24,modbus,1516149,18793900
2016-12-24,mysql,2888,13015
2016-12-24,notice,1073001,7174102
2016-12-24,packet_filter,1318,1712
2016-12-24,pe,71881,345655
2016-12-24,radius,49350,199574
2016-12-24,rdp,7668,13486
2016-12-24,reporter,10566,55128
2016-12-24,sip,156302097,1006196755
2016-12-24,smtp,4868223,26611319
2016-12-24,snmp,8033823,30560503
2016-12-24,software,8476389,74772844
2016-12-24,ssh,64546796,353581315
2016-12-24,ssl,610584954,2805583951
2016-12-24,syslog,41828434,468482990
2016-12-24,traceroute,180214,830108
2016-12-24,tunnel,326720,1572125
2016-12-24,weird,61480102,262397823
2016-12-24,x509,722442064,6141841426
2016-12-25,communication,5843410,34121632
2016-12-25,conn,9074979183,28285656670
2016-12-25,dhcp,39964,152506
2016-12-25,dnp3,30490,272136
2016-12-25,dns,1108367220,6075664576
2016-12-25,dpd,5502573,22812960
2016-12-25,files,1618650920,5817061840
2016-12-25,ftp,3871337,25501562
2016-12-25,http,1229186152,4764857466
2016-12-25,irc,360,738
2016-12-25,kerberos,48100,202773
2016-12-25,loaded_scripts,17548,158152
2016-12-25,modbus,1518865,18806685
2016-12-25,mysql,2704,4474
2016-12-25,notice,992257,6564705
